institution,city,region,sector,first,initials,last
University of Washington,Seattle WA,Washington,Med,anita, afzali
University of Washington,Seattle WA,Washington,Agr,james, agee
University of Washington,Seattle WA,Washington,Phys,eric, agol
University of Washington,Seattle WA,Washington,Hist-Ped-Psi,nidhi, agrawal
University of Washington,Seattle WA,Washington,Bio,moira, aitken
University of Washington,Seattle WA,Washington,Med,joshua, akey
University of Washington,Seattle WA,Washington,Bio,shreeram, akilesh
University of Washington,Seattle WA,Washington,Hum,jose, alaniz
University of Washington,Seattle WA,Washington,Bio,marina, alberti
University of Washington,Seattle WA,Washington,Med,gabriel, aldea
University of Washington,Seattle WA,Washington,Med,adam, alessio
University of Washington,Seattle WA,Washington,Phys,alberto, aliseda
University of Washington,Seattle WA,Washington,Phys,g, allan
University of Washington,Seattle WA,Washington,Soc,susan, allan
University of Washington,Seattle WA,Washington,Hist-Ped-Psi,david, allen
University of Washington,Seattle WA,Washington,Eng-Ind,michael, allen
University of Washington,Seattle WA,Washington,Agr,edward, allison
University of Washington,Seattle WA,Washington,Med,stephen, allison
University of Washington,Seattle WA,Washington,Med,gunnar, almgren
University of Washington,Seattle WA,Washington,Med,charles, alpers
University of Washington,Seattle WA,Washington,Bio,william, altemeier
University of Washington,Seattle WA,Washington,Med,gaylene, altman
University of Washington,Seattle WA,Washington,Med,matthew, altman
University of Washington,Seattle WA,Washington,Med,arash, amadi
University of Washington,Seattle WA,Washington,Med,joseph, ammirati
University of Washington,Seattle WA,Washington,Med,john, amory
University of Washington,Seattle WA,Washington,Med,dagmar, amtmann
University of Washington,Seattle WA,Washington,Soc,ann, anagnost
University of Washington,Seattle WA,Washington,Chem,manjeri, anantram
University of Washington,Seattle WA,Washington,Med,bradley, anawalt
University of Washington,Seattle WA,Washington,Eng-Ind,niels, andersen
University of Washington,Seattle WA,Washington,Soc,william, andersen
University of Washington,Seattle WA,Washington,Chem,arthur, anderson
University of Washington,Seattle WA,Washington,Med,benjamin, anderson
University of Washington,Seattle WA,Washington,Eng-Ind,c, anderson
University of Washington,Seattle WA,Washington,Soc,christopher, anderson
University of Washington,Seattle WA,Washington,Med,corrie, anderson
University of Washington,Seattle WA,Washington,Med,gail, anderson
University of Washington,Seattle WA,Washington,Bio,james, anderson
University of Washington,Seattle WA,Washington,Chem,peter, anderson
University of Washington,Seattle WA,Washington,Agr,richard, anderson
University of Washington,Seattle WA,Washington,Agr,robert, anderson
University of Washington,Seattle WA,Washington,Phys,scott, anderson
University of Washington,Seattle WA,Washington,Soc,james, antony
University of Washington,Seattle WA,Washington,Bio,pedro, arduino
University of Washington,Seattle WA,Washington,Med,patricia, arean
University of Washington,Seattle WA,Washington,Geo,e, armbrust
University of Washington,Seattle WA,Washington,Geo,kyle, armour
University of Washington,Seattle WA,Washington,Phys,judith, arms
University of Washington,Seattle WA,Washington,Agr,david, armstrong
University of Washington,Seattle WA,Washington,Med,richard, arnold
University of Washington,Seattle WA,Washington,Chem,dwayne, arola
University of Washington,Seattle WA,Washington,Med,michael, arthur
University of Washington,Seattle WA,Washington,Med,alan, artru
University of Washington,Seattle WA,Washington,Bio,charles, asbury
University of Washington,Seattle WA,Washington,Med,susan, astley
University of Washington,Seattle WA,Washington,Phys,jayadev, athreya
University of Washington,Seattle WA,Washington,Med,david, atkins
University of Washington,Seattle WA,Washington,Soc,paul, atkins
University of Washington,Seattle WA,Washington,Med,william, atkins
University of Washington,Seattle WA,Washington,Hum,les, atlas
University of Washington,Seattle WA,Washington,Med,melissa, austin
University of Washington,Seattle WA,Washington,Med,michalakis, averkiou
University of Washington,Seattle WA,Washington,Med,david, avery
University of Washington,Seattle WA,Washington,Soc,bruce, avolio
University of Washington,Seattle WA,Washington,Bio,joseph, babigumira
University of Washington,Seattle WA,Washington,Med,jennifer, bacci
University of Washington,Seattle WA,Washington,Soc,jere, bacharach
University of Washington,Seattle WA,Washington,Med,brandon, backlund
University of Washington,Seattle WA,Washington,Med,john, baer
University of Washington,Seattle WA,Washington,Soc,amy, baernstein
University of Washington,Seattle WA,Washington,Soc,jared, baeten
University of Washington,Seattle WA,Washington,Bio,christina, baik
University of Washington,Seattle WA,Washington,Med,thomas, baillie
University of Washington,Seattle WA,Washington,Med,geoffrey, baird
University of Washington,Seattle WA,Washington,Math,patrick, bajari
University of Washington,Seattle WA,Washington,Math,david, baker
University of Washington,Seattle WA,Washington,Geo,marcia, baker
University of Washington,Seattle WA,Washington,Med,margaret, baker
University of Washington,Seattle WA,Washington,Bio,jonathan, bakker
University of Washington,Seattle WA,Washington,Hist-Ped-Psi,mary, balassone
University of Washington,Seattle WA,Washington,Med,laura, baldwin
University of Washington,Seattle WA,Washington,Math,bruce, balick
University of Washington,Seattle WA,Washington,Med,ethan, balkin
University of Washington,Seattle WA,Washington,Med,ruth, ballweg
University of Washington,Seattle WA,Washington,Math,niranjan, balu
University of Washington,Seattle WA,Washington,Med,nigel, bamford
University of Washington,Seattle WA,Washington,Bio,michael, bamshad
University of Washington,Seattle WA,Washington,Math,ashis, banerjee
University of Washington,Seattle WA,Washington,Med,francois, baneyx
University of Washington,Seattle WA,Washington,Med,michael, banitt
University of Washington,Seattle WA,Washington,Soc,james, banks
University of Washington,Seattle WA,Washington,Med,william, banks
University of Washington,Seattle WA,Washington,Med,daniel, bankson
University of Washington,Seattle WA,Washington,Bio,aasthaa, bansal
University of Washington,Seattle WA,Washington,Med,nisha, bansal
University of Washington,Seattle WA,Washington,Econ,david, barash
University of Washington,Seattle WA,Washington,Med,serge, barcy
University of Washington,Seattle WA,Washington,Soc,b, bare
University of Washington,Seattle WA,Washington,Med,karen, barjoseph
University of Washington,Seattle WA,Washington,Soc,kathryn, barnard
University of Washington,Seattle WA,Washington,Med,scott, barnhart
University of Washington,Seattle WA,Washington,Med,john, baross
University of Washington,Seattle WA,Washington,Med,karen, barr
University of Washington,Seattle WA,Washington,Hum,charles, barrack
University of Washington,Seattle WA,Washington,Med,wendy, barrington
University of Washington,Seattle WA,Washington,Med,gerard, bashein
University of Washington,Seattle WA,Washington,Soc,miriam, bassok
University of Washington,Seattle WA,Washington,Med,anirban, basu
University of Washington,Seattle WA,Washington,Med,maneesh, batra
University of Washington,Seattle WA,Washington,Bio,amy, bauer
University of Washington,Seattle WA,Washington,Med,larry, bauer
University of Washington,Seattle WA,Washington,Med,carolyn, baylor
University of Washington,Seattle WA,Washington,Math,paul, beame
University of Washington,Seattle WA,Washington,Soc,benita, beamon
University of Washington,Seattle WA,Washington,Hum,jennifer, bean
University of Washington,Seattle WA,Washington,Med,randal, beaton
University of Washington,Seattle WA,Washington,Phys,andrew, becker
University of Washington,Seattle WA,Washington,Bio,michael, beecher
University of Washington,Seattle WA,Washington,Med,fatemeh, behnia
University of Washington,Seattle WA,Washington,Soc,katherine, bell
University of Washington,Seattle WA,Washington,Med,joshua, benditt
University of Washington,Seattle WA,Washington,Geo,mark, benjamin
University of Washington,Seattle WA,Washington,Med,forrest, bennett
University of Washington,Seattle WA,Washington,Med,ian, bennett
University of Washington,Seattle WA,Washington,Bio,celeste, berg
University of Washington,Seattle WA,Washington,Med,daniel, berg
University of Washington,Seattle WA,Washington,Phys,joel, berg
University of Washington,Seattle WA,Washington,Phys,john, berg
University of Washington,Seattle WA,Washington,Math,martin, berg
University of Washington,Seattle WA,Washington,Bio,albert, berger
University of Washington,Seattle WA,Washington,Econ,carl, bergstrom
University of Washington,Seattle WA,Washington,Geo,jeffrey, berman
University of Washington,Seattle WA,Washington,Med,raphael, bernier
University of Washington,Seattle WA,Washington,Soc,virginia, berninger
University of Washington,Seattle WA,Washington,Med,ilene, bernstein
University of Washington,Seattle WA,Washington,Math,george, bertsch
University of Washington,Seattle WA,Washington,Med,patricia, betrus
University of Washington,Seattle WA,Washington,Med,amy, betz
University of Washington,Seattle WA,Washington,Soc,william, beyers
University of Washington,Seattle WA,Washington,Med,satish, bhagwanjee
University of Washington,Seattle WA,Washington,Med,shailender, bhatia
University of Washington,Seattle WA,Washington,Med,skand, bhatt
University of Washington,Seattle WA,Washington,Bio,amit, bhrany
University of Washington,Seattle WA,Washington,Med,scott, bieber
University of Washington,Seattle WA,Washington,Soc,christine, biermann
University of Washington,Seattle WA,Washington,Math,sara, billey
University of Washington,Seattle WA,Washington,Med,martha, billings
University of Washington,Seattle WA,Washington,Hum,thomas, bird
University of Washington,Seattle WA,Washington,Soc,christopher, bitter
University of Washington,Seattle WA,Washington,Bio,cecilia, bitz
University of Washington,Seattle WA,Washington,Med,douglas, black
University of Washington,Seattle WA,Washington,Med,susan, blackburn
University of Washington,Seattle WA,Washington,Med,michael, blake
University of Washington,Seattle WA,Washington,Bio,carl, blau
University of Washington,Seattle WA,Washington,Med,julia, bledsoe
University of Washington,Seattle WA,Washington,Med,maria, bleil
University of Washington,Seattle WA,Washington,Phys,boris, blinov
University of Washington,Seattle WA,Washington,Phys,charles, bloch
University of Washington,Seattle WA,Washington,Soc,richard, block
University of Washington,Seattle WA,Washington,Med,dale, bloomquist
University of Washington,Seattle WA,Washington,Bio,christopher, blosser
University of Washington,Seattle WA,Washington,Math,joshua, blumenstock
University of Washington,Seattle WA,Washington,Geo,paul, bodin
University of Washington,Seattle WA,Washington,Eng-Ind,nicholas, boechler
University of Washington,Seattle WA,Washington,Econ,warren, boeker
University of Washington,Seattle WA,Washington,Geo,susan, bolton
University of Washington,Seattle WA,Washington,Hum,william, boltz
University of Washington,Seattle WA,Washington,Hist-Ped-Psi,charles, bombardier
University of Washington,Seattle WA,Washington,Med,karol, bomsztyk
University of Washington,Seattle WA,Washington,Med,eleanor, bond
University of Washington,Seattle WA,Washington,Bio,fred, bookstein
University of Washington,Seattle WA,Washington,Econ,abhishek, borah
University of Washington,Seattle WA,Washington,Med,sandra, bordin
University of Washington,Seattle WA,Washington,Geo,bernard, bormann
University of Washington,Seattle WA,Washington,Soc,branden, born
University of Washington,Seattle WA,Washington,Math,gaetano, borriello
University of Washington,Seattle WA,Washington,Med,soo, borson
University of Washington,Seattle WA,Washington,Eng-Ind,ann, borys
University of Washington,Seattle WA,Washington,Bio,martha, bosma
University of Washington,Seattle WA,Washington,Soc,ann, bostrom
University of Washington,Seattle WA,Washington,Soc,david, bosworth
University of Washington,Seattle WA,Washington,Bio,mark, bothwell
University of Washington,Seattle WA,Washington,Bio,joanne, bourgeois
University of Washington,Seattle WA,Washington,Soc,doris, boutain
University of Washington,Seattle WA,Washington,Agr,douglas, bowden
University of Washington,Seattle WA,Washington,Med,deborah, bowen
University of Washington,Seattle WA,Washington,Med,sarah, bowen
University of Washington,Seattle WA,Washington,Bio,daniel, bowenpope
University of Washington,Seattle WA,Washington,Eng-Ind,andrew, boydston
University of Washington,Seattle WA,Washington,Bio,linda, boyle
University of Washington,Seattle WA,Washington,Bio,geoffrey, boynton
University of Washington,Seattle WA,Washington,Hist-Ped-Psi,lorin, boynton
University of Washington,Seattle WA,Washington,Bio,paul, boynton
University of Washington,Seattle WA,Washington,Hum,george, bozarth
University of Washington,Seattle WA,Washington,Med,thea, brabb
University of Washington,Seattle WA,Washington,Bio,harvey, bradshaw
University of Washington,Seattle WA,Washington,Soc,yomi, braester
University of Washington,Seattle WA,Washington,Med,michael, brage
University of Washington,Seattle WA,Washington,Phys,kelley, branch
University of Washington,Seattle WA,Washington,Agr,trevor, branch
University of Washington,Seattle WA,Washington,Soc,klaus, brandl
University of Washington,Seattle WA,Washington,Med,patricia, brandt
University of Washington,Seattle WA,Washington,Med,cecilia, breinbauer
University of Washington,Seattle WA,Washington,Bio,eliot, brenowitz
University of Washington,Seattle WA,Washington,Bio,teresa, brentnall
University of Washington,Seattle WA,Washington,Math,norman, breslow
University of Washington,Seattle WA,Washington,Med,brian, bresnahan
University of Washington,Seattle WA,Washington,Eng-Ind,christopher, bretherton
University of Washington,Seattle WA,Washington,Agr,michael, brett
University of Washington,Seattle WA,Washington,Med,cora, breuner
University of Washington,Seattle WA,Washington,Agr,bonita, brewer
University of Washington,Seattle WA,Washington,Med,elizabeth, bridges
University of Washington,Seattle WA,Washington,Med,james, brinkley
University of Washington,Seattle WA,Washington,Med,douglas, brock
University of Washington,Seattle WA,Washington,Econ,philip, brock
University of Washington,Seattle WA,Washington,Agr,susan, brockerhoff
University of Washington,Seattle WA,Washington,Bio,kayla, brodkin
University of Washington,Seattle WA,Washington,Econ,jonathan, brogaard
University of Washington,Seattle WA,Washington,Soc,rechele, brooks
University of Washington,Seattle WA,Washington,Eng-Ind,terrence, brooks
University of Washington,Seattle WA,Washington,Bio,samuel, browd
University of Washington,Seattle WA,Washington,Hum,jane, brown
University of Washington,Seattle WA,Washington,Soc,marshall, brown
University of Washington,Seattle WA,Washington,Bio,michael, brown
University of Washington,Seattle WA,Washington,Bio,sally, brown
University of Washington,Seattle WA,Washington,Med,zane, brown
University of Washington,Seattle WA,Washington,Math,brian, browning
University of Washington,Seattle WA,Washington,Agr,sharon, browning
University of Washington,Seattle WA,Washington,Econ,neil, bruce
University of Washington,Seattle WA,Washington,Phys,adam, bruckner
University of Washington,Seattle WA,Washington,Med,james, brudvik
University of Washington,Seattle WA,Washington,Hist-Ped-Psi,eric, bruns
University of Washington,Seattle WA,Washington,Eng-Ind,steven, brunton
University of Washington,Seattle WA,Washington,Med,john, brunzell
University of Washington,Seattle WA,Washington,Eng-Ind,lucien, brush
University of Washington,Seattle WA,Washington,Geo,kenneth, bube
University of Washington,Seattle WA,Washington,Med,diana, buchanan
University of Washington,Seattle WA,Washington,Med,carol, buchter
University of Washington,Seattle WA,Washington,Bio,steven, buck
University of Washington,Seattle WA,Washington,Agr,helen, buckland
University of Washington,Seattle WA,Washington,Agr,lauren, buckley
University of Washington,Seattle WA,Washington,Med,frederick, buckner
University of Washington,Seattle WA,Washington,Geo,roger, buick
University of Washington,Seattle WA,Washington,Med,roger, bumgarner
University of Washington,Seattle WA,Washington,Bio,renata, bura
University of Washington,Seattle WA,Washington,Eng-Ind,samuel, burden
University of Washington,Seattle WA,Washington,Phys,krzysztof, burdzy
University of Washington,Seattle WA,Washington,Phys,lloyd, burgess
University of Washington,Seattle WA,Washington,Econ,david, burgstahler
University of Washington,Seattle WA,Washington,Eng-Ind,james, burke
University of Washington,Seattle WA,Washington,Med,wylie, burke
University of Washington,Seattle WA,Washington,Bio,heather, burpee
University of Washington,Seattle WA,Washington,Med,robert, burr
University of Washington,Seattle WA,Washington,Soc,paul, burstein
University of Washington,Seattle WA,Washington,Chem,matthew, bush
University of Washington,Seattle WA,Washington,Eng-Ind,linda, bushnell
University of Washington,Seattle WA,Washington,Med,theodore, bushnell
University of Washington,Seattle WA,Washington,Agr,peter, byers
University of Washington,Seattle WA,Washington,Med,david, byrd
University of Washington,Seattle WA,Washington,Bio,alex, cahana
University of Washington,Seattle WA,Washington,Soc,maya, cakmak
University of Washington,Seattle WA,Washington,Med,james, caldwell
University of Washington,Seattle WA,Washington,Soc,donald, calsyn
University of Washington,Seattle WA,Washington,Eng-Ind,paolo, calvi
